Timestamp,Open,High,Low,Close,Volume,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,SMA_500
2026-01-12 12:00:00+05:30,242.11,242.28,241.7,241.99,2363578,242.022,240.83200000000002,236.07949999999997,229.62240000000003,230.59609999999998,,
2026-01-12 12:15:00+05:30,242.0,242.29,241.77,241.86,2421389,242.01399999999998,241.096,236.73499999999999,229.9894,230.694,,
2026-01-12 12:30:00+05:30,241.95,242.09,240.6,240.74,3630897,241.718,241.224,237.32599999999996,230.31440000000003,230.7798,,
2026-01-12 12:45:00+05:30,240.74,241.83,240.68,241.2,2609613,241.57800000000003,241.39700000000002,237.93649999999997,230.6652,230.8728,,
2026-01-12 13:00:00+05:30,241.25,241.4,240.32,240.78,2936145,241.314,241.5,238.53850000000003,231.0182,230.9628,,
2026-01-12 13:15:00+05:30,240.76,242.14,240.75,241.75,2430847,241.266,241.644,239.13900000000004,231.3974,231.06830000000002,,
2026-01-12 13:30:00+05:30,241.76,242.19,241.42,241.69,1982385,241.23199999999997,241.623,239.73449999999997,231.78239999999997,231.17,,
2026-01-12 13:45:00+05:30,241.69,242.0,241.55,241.98,1717746,241.47999999999996,241.59900000000002,240.31099999999998,232.1782,231.2732,,
2026-01-12 14:00:00+05:30,241.96,242.24,241.71,241.75,1624825,241.59,241.584,240.906,232.58960000000002,231.37619999999998,,
2026-01-12 14:15:00+05:30,241.72,242.35,241.71,242.32,1714078,241.898,241.60600000000005,241.067,232.99,231.4801,,
2026-01-12 14:30:00+05:30,242.34,242.88,242.2,242.86,2220307,242.12000000000003,241.69299999999998,241.2625,233.3972,231.59579999999997,,
2026-01-12 14:45:00+05:30,242.88,242.99,242.43,242.83,2806938,242.348,241.78999999999996,241.44299999999998,233.80020000000002,231.7075,,
2026-01-12 15:00:00+05:30,242.83,242.94,242.55,242.94,3139026,242.54000000000002,242.01,241.61700000000002,234.1902,231.82059999999998,,
2026-01-12 15:15:00+05:30,242.95,244.0,242.9,243.75,7732689,242.94,242.26499999999996,241.831,234.5802,231.9364,227.52025,
2026-01-13 09:15:00+05:30,246.6,248.89,246.11,248.8,16608748,244.23600000000002,243.067,242.2835,235.03620000000004,232.06759999999997,227.68215,
2026-01-13 09:30:00+05:30,248.8,250.4,248.71,250.25,12035965,245.71400000000003,243.917,242.78050000000002,235.51600000000002,232.21869999999998,227.85025,
2026-01-13 09:45:00+05:30,250.22,251.4,250.22,250.89,9926035,247.32600000000002,244.837,243.23000000000002,236.0172,232.36980000000003,228.02245,
2026-01-13 10:00:00+05:30,250.89,250.9,249.85,250.25,5716504,248.788,245.664,243.63150000000002,236.49439999999998,232.51980000000003,228.19424999999998,
2026-01-13 10:15:00+05:30,250.25,250.8,249.7,250.8,3438307,250.198,246.56900000000002,244.07649999999998,236.98919999999998,232.6793,228.37035,
2026-01-13 10:30:00+05:30,250.8,250.88,250.02,250.35,2801507,250.50799999999998,247.37199999999999,244.48900000000003,237.47099999999998,232.82989999999998,228.5482,
2026-01-13 10:45:00+05:30,250.37,250.75,250.24,250.75,1267926,250.608,248.161,244.92700000000005,237.96719999999996,232.9792,228.7257,
2026-01-13 11:00:00+05:30,250.75,250.76,248.31,249.96,7896795,250.42200000000003,248.87399999999997,245.33199999999997,238.43040000000002,233.1393,228.89925,
2026-01-13 11:15:00+05:30,249.98,250.2,249.25,249.7,2000797,250.31199999999998,249.55,245.78000000000003,238.8716,233.2968,229.07015000000004,
2026-01-13 11:30:00+05:30,249.7,249.74,248.52,248.87,2978804,249.92600000000002,250.06200000000004,246.16350000000003,239.3008,233.44359999999998,229.23725,
2026-01-13 11:45:00+05:30,248.87,249.15,247.6,247.66,3863104,249.388,249.948,246.5075,239.7018,233.57929999999996,229.3981,
2026-01-13 12:00:00+05:30,247.62,248.3,243.79,245.07,10183771,248.252,249.43,246.67349999999996,240.0422,233.70350000000002,229.54534999999998,
2026-01-13 12:15:00+05:30,245.11,247.29,245.11,246.31,5770786,247.522,248.97200000000004,246.9045,240.39919999999998,233.84040000000002,229.6993,
2026-01-13 12:30:00+05:30,246.33,246.75,245.25,246.47,3699308,246.87599999999998,248.594,247.12900000000005,240.76139999999998,233.9713,229.85580000000002,
2026-01-13 12:45:00+05:30,246.47,247.24,245.75,247.02,2491474,246.506,248.21599999999998,247.3925,241.139,234.0995,230.01644999999996,
2026-01-13 13:00:00+05:30,247.02,248.48,246.93,248.0,4084984,246.57399999999998,247.981,247.67649999999998,241.5334,234.2333,230.18285,
2026-01-13 13:15:00+05:30,247.95,248.4,247.61,248.22,1955474,247.204,247.728,247.9445,241.94819999999999,234.36559999999997,230.35125,
2026-01-13 13:30:00+05:30,248.21,249.88,248.21,249.7,3759309,247.88199999999998,247.702,248.288,242.36720000000003,234.5162,230.52920000000003,
2026-01-13 13:45:00+05:30,249.7,249.88,248.81,249.75,2842251,248.538,247.70700000000002,248.62849999999997,242.78379999999999,234.66479999999999,230.70595,
2026-01-13 14:00:00+05:30,249.75,250.29,248.6,249.34,4254760,249.002,247.754,248.908,243.19079999999997,234.8095,230.87865,
2026-01-13 14:15:00+05:30,249.33,249.79,249.0,249.5,2042719,249.302,247.93800000000002,248.94300000000004,243.606,234.958,231.05495,
2026-01-13 14:30:00+05:30,249.51,249.99,249.4,249.55,1690343,249.56799999999998,248.38599999999997,248.90800000000004,244.00220000000002,235.113,231.22729999999999,
2026-01-13 14:45:00+05:30,249.64,249.69,249.27,249.36,1807811,249.5,248.69099999999997,248.8315,244.3938,235.26919999999998,231.39915000000002,
2026-01-13 15:00:00+05:30,249.33,249.85,249.2,249.45,3258194,249.44,248.98899999999998,248.79149999999998,244.77380000000002,235.4166,231.57240000000002,
2026-01-13 15:15:00+05:30,249.5,249.64,249.25,249.45,5520506,249.462,249.23200000000003,248.724,245.16580000000002,235.5702,231.74414999999996,
2026-01-14 09:15:00+05:30,258.5,262.5,258.5,261.81,24570752,251.92399999999998,250.613,249.29699999999997,245.62,235.89480000000003,231.95435,
2026-01-14 09:30:00+05:30,261.89,262.0,259.78,260.4,19672307,254.094,251.831,249.77949999999996,246.04899999999998,236.21239999999997,232.1502,
2026-01-14 09:45:00+05:30,260.4,262.41,260.39,260.88,8591938,256.398,252.94899999999998,250.32549999999998,246.4822,236.54190000000003,232.3518,
2026-01-14 10:00:00+05:30,260.97,261.69,260.75,261.12,4640031,258.73199999999997,254.086,250.89649999999997,246.9154,236.8761,232.5549,
2026-01-14 10:15:00+05:30,261.11,261.3,260.2,260.94,4222167,261.03,255.246,251.5,247.3448,237.21099999999998,232.75915,
2026-01-14 10:30:00+05:30,260.94,261.64,260.85,261.25,3237712,260.918,256.421,252.17950000000002,247.7748,237.56539999999998,232.9652,
2026-01-14 10:45:00+05:30,261.25,261.6,261.0,261.55,2721464,261.148,257.621,253.00350000000003,248.1996,237.93210000000002,233.1693,
2026-01-14 11:00:00+05:30,261.53,262.27,261.17,261.89,3502739,261.35,258.87399999999997,253.78249999999997,248.59940000000003,238.34490000000002,233.37425,
2026-01-14 11:15:00+05:30,261.88,262.3,259.8,260.0,6590613,261.12600000000003,259.929,254.45899999999997,248.955,238.711,233.56845,
2026-01-14 11:30:00+05:30,259.9,261.8,259.7,261.59,4615219,261.256,261.143,255.1875,249.3488,239.1096,233.77195,
2026-01-14 11:45:00+05:30,261.5,262.0,261.31,261.39,2549340,261.284,261.101,255.85700000000003,249.7346,239.4941,233.97105,
2026-01-14 12:00:00+05:30,261.39,261.47,260.24,260.73,3587556,261.12,261.13399999999996,256.48249999999996,250.1094,239.8659,234.16490000000002,
2026-01-14 12:15:00+05:30,260.73,261.29,260.43,261.19,1980652,260.98,261.165,257.057,250.496,240.24269999999996,234.3616,
2026-01-14 12:30:00+05:30,261.18,261.19,260.87,261.0,1631799,261.18,261.15299999999996,257.6195,250.9012,240.6078,234.55990000000003,
2026-01-14 12:45:00+05:30,260.99,261.09,260.85,261.0,4265357,261.062,261.159,258.2025,251.2972,240.9812,234.75905000000003,
2026-01-14 13:00:00+05:30,261.0,261.45,260.85,261.13,3651290,261.01,261.147,258.784,251.7042,241.3612,234.9607,
2026-01-14 13:15:00+05:30,261.12,261.67,261.12,261.37,1731296,261.13800000000003,261.129,259.375,252.0966,241.74699999999996,235.16345,
2026-01-14 13:30:00+05:30,261.39,261.67,261.0,261.4,2602744,261.17999999999995,261.08,259.977,252.49079999999998,242.1366,235.36595,
2026-01-14 13:45:00+05:30,261.39,261.57,260.88,261.16,2613077,261.21200000000005,261.196,260.5625,252.87439999999998,242.52630000000002,235.56474999999998,
2026-01-14 14:00:00+05:30,261.16,261.6,261.1,261.21,3147495,261.254,261.158,261.1505,253.2636,242.9266,235.76335,
2026-01-14 14:15:00+05:30,261.2,261.25,260.9,260.99,3829555,261.226,261.11800000000005,261.10949999999997,253.637,243.31350000000003,235.9605,
2026-01-14 14:30:00+05:30,261.0,261.49,260.95,261.44,2189076,261.24,261.189,261.16150000000005,254.00859999999997,243.7029,236.16075,
2026-01-14 14:45:00+05:30,261.44,262.23,261.44,262.18,4523086,261.396,261.288,261.22650000000004,254.39559999999997,244.0979,236.36270000000002,
2026-01-14 15:00:00+05:30,262.12,262.3,262.0,262.29,4408172,261.62199999999996,261.41700000000003,261.285,254.78260000000003,244.4864,236.56615000000002,
2026-01-14 15:15:00+05:30,262.29,264.0,262.25,263.9,9965668,262.16,261.707,261.433,255.18560000000002,244.88289999999998,236.7748,
2026-01-16 09:15:00+05:30,262.81,266.0,261.0,263.65,21494391,262.69199999999995,261.959,261.553,255.4826,245.2594,236.97885000000002,
2026-01-16 09:30:00+05:30,263.6,265.16,263.57,264.79,7771511,263.36199999999997,262.30100000000004,261.715,255.7734,245.6447,237.18245,
2026-01-16 09:45:00+05:30,264.79,266.84,264.69,265.99,8955174,264.12399999999997,262.76,261.92,256.0754,246.04629999999997,237.39125,
2026-01-16 10:00:00+05:30,265.98,266.0,265.23,265.79,4098865,264.824,263.223,262.20950000000005,256.3862,246.44029999999998,237.5975,
2026-01-16 10:15:00+05:30,265.79,266.0,265.5,265.88,2987586,265.21999999999997,263.69,262.42400000000004,256.68780000000004,246.8385,237.804,
2026-01-16 10:30:00+05:30,265.88,265.9,264.82,265.14,3309715,265.51800000000003,264.10499999999996,262.6115,256.9836,247.22729999999999,238.00775000000002,
2026-01-16 10:45:00+05:30,265.14,265.89,264.86,265.63,2875040,265.68600000000004,264.524,262.8565,257.2812,247.62420000000003,238.21329999999998,
2026-01-16 11:00:00+05:30,265.68,266.39,265.12,266.38,3405943,265.764,264.944,263.116,257.6096,248.02,238.42610000000002,
2026-01-16 11:15:00+05:30,266.4,267.97,266.33,267.55,5662494,266.116,265.46999999999997,263.4435,257.96659999999997,248.4191,238.6416,
2026-01-16 11:30:00+05:30,267.55,267.55,266.51,266.88,3608176,266.316,265.768,263.7375,258.3268,248.8138,238.8541,
2026-01-16 11:45:00+05:30,266.84,267.21,266.45,266.98,2661655,266.684,266.101,264.03000000000003,258.7132,249.2075,239.067,
2026-01-16 12:00:00+05:30,266.89,267.11,265.52,265.52,3441731,266.662,266.174,264.2375,259.1222,249.58219999999997,239.2731,
2026-01-16 12:15:00+05:30,265.65,266.3,264.95,266.05,4334357,266.596,266.18,264.46999999999997,259.517,249.9581,239.48135,
2026-01-16 12:30:00+05:30,266.05,266.98,266.05,266.78,2765957,266.442,266.279,264.75100000000003,259.9232,250.3423,239.69369999999998,
2026-01-16 12:45:00+05:30,266.77,266.9,266.31,266.8,1566068,266.426,266.371,265.0305,260.31879999999995,250.72889999999998,239.90614999999997,
2026-01-16 13:00:00+05:30,266.79,266.9,266.37,266.63,1354292,266.35600000000005,266.52000000000004,265.3125,260.6914,251.1124,240.11785,
2026-01-16 13:15:00+05:30,266.7,266.8,266.5,266.56,1230783,266.564,266.613,265.5685,261.0582,251.5032,240.3306,
2026-01-16 13:30:00+05:30,266.56,266.78,266.5,266.63,1190596,266.67999999999995,266.63800000000003,265.79100000000005,261.3968,251.882,240.5424,
2026-01-16 13:45:00+05:30,266.63,267.36,266.59,267.28,2304485,266.78,266.611,266.04049999999995,261.7474,252.2656,240.75695,
2026-01-16 14:00:00+05:30,267.22,267.62,267.0,267.28,2439916,266.876,266.651,266.2095,262.1062,252.6485,240.97099999999998,
2026-01-16 14:15:00+05:30,267.3,267.8,267.21,267.59,2637111,267.06800000000004,266.712,266.4065,262.468,253.037,241.18689999999998,
2026-01-16 14:30:00+05:30,267.62,269.45,267.5,268.79,5198389,267.514,267.039,266.6065,262.8528,253.4275,241.4084,
2026-01-16 14:45:00+05:30,268.79,269.29,268.29,269.25,4378540,268.038,267.359,266.7695,263.25059999999996,253.8222,241.62985,
2026-01-16 15:00:00+05:30,269.26,269.8,269.11,269.35,4991351,268.452,267.61600000000004,266.9475,263.6486,254.2112,241.84959999999998,
2026-01-16 15:15:00+05:30,269.41,269.8,269.06,269.4,9510263,268.87600000000003,267.876,267.1235,264.0476,254.60670000000002,242.0661,
2026-01-19 09:15:00+05:30,274.3,278.25,274.25,276.74,25903608,270.706,268.887,267.70349999999996,264.3462,254.9831,242.2938,
2026-01-19 09:30:00+05:30,276.72,277.96,276.65,277.93,7920373,272.534,270.024,268.3185,264.6968,255.37290000000002,242.5249,
2026-01-19 09:45:00+05:30,277.95,278.98,277.8,278.23,8412451,274.33000000000004,271.18399999999997,268.911,265.0438,255.763,242.7581,
2026-01-19 10:00:00+05:30,278.22,278.5,277.67,278.26,4716524,276.11199999999997,272.28200000000004,269.44649999999996,265.3866,256.151,242.9943,
2026-01-19 10:15:00+05:30,278.3,278.67,277.9,277.96,3585736,277.82399999999996,273.35,270.0005,265.72700000000003,256.5359,243.22865,
2026-01-19 10:30:00+05:30,277.97,278.81,277.85,278.6,4137337,278.196,274.451,270.5815,266.07399999999996,256.9244,243.46580000000003,
2026-01-19 10:45:00+05:30,278.6,278.65,278.35,278.5,2256368,278.31000000000006,275.422,271.2305,266.413,257.30629999999996,243.6993,
2026-01-19 11:00:00+05:30,278.5,278.97,278.25,278.5,3575454,278.36400000000003,276.34700000000004,271.853,266.74519999999995,257.6723,243.93085000000002,
2026-01-19 11:15:00+05:30,278.5,278.7,277.8,278.33,4105684,278.378,277.245,272.4305,267.1118,258.03340000000003,244.1634,
2026-01-19 11:30:00+05:30,278.33,278.7,278.0,278.62,3871473,278.51000000000005,278.16700000000003,273.02149999999995,267.45239999999995,258.4006,244.3978,
2026-01-19 11:45:00+05:30,278.66,279.2,278.4,279.0,3439068,278.59,278.393,273.64,267.8046,258.76959999999997,244.63279999999997,
2026-01-19 12:00:00+05:30,279.0,279.38,278.78,279.29,3153096,278.748,278.529,274.2765,268.17580000000004,259.1426,244.86935000000003,
2026-01-19 12:15:00+05:30,279.29,281.19,279.2,281.19,6149376,279.28599999999994,278.825,275.0045,268.57579999999996,259.5359,245.11495000000002,
2026-01-19 12:30:00+05:30,281.2,281.3,279.41,280.0,6568169,279.62,278.99899999999997,275.64050000000003,268.95579999999995,259.9285,245.35415,
2026-01-19 12:45:00+05:30,280.0,280.9,279.5,280.78,3535321,280.052,279.281,276.31550000000004,269.3514,260.3243,245.59855,
2026-01-19 13:00:00+05:30,280.79,281.18,280.23,280.6,3790915,280.372,279.481,276.966,269.74080000000004,260.7225,245.84265,
2026-01-19 13:15:00+05:30,280.59,280.64,279.82,280.42,4099797,280.598,279.673,277.5475,270.1218,261.1092,246.08875,
2026-01-19 13:30:00+05:30,280.22,280.85,279.99,280.37,2632212,280.434,279.86,278.10350000000005,270.5012,261.49600000000004,246.333,
2026-01-19 13:45:00+05:30,280.35,280.77,280.2,280.49,1835838,280.53200000000004,280.076,278.6605,270.88779999999997,261.8811,246.57715,
2026-01-19 14:00:00+05:30,280.51,280.7,280.2,280.31,2201969,280.438,280.245,279.206,271.2698,262.2667,246.82144999999997,
2026-01-19 14:15:00+05:30,280.34,280.65,279.64,279.99,4876706,280.316,280.344,279.36850000000004,271.64979999999997,262.6434,247.06175,
2026-01-19 14:30:00+05:30,279.99,280.98,279.6,280.98,5131107,280.428,280.51300000000003,279.521,272.04060000000004,263.0246,247.3102,
2026-01-19 14:45:00+05:30,280.94,281.0,280.56,281.0,2958981,280.554,280.494,279.6595,272.41700000000003,263.4063,247.55689999999998,
2026-01-19 15:00:00+05:30,281.0,283.2,280.92,282.67,9393419,280.99,280.761,279.88,272.8246,263.8036,247.81210000000002,
2026-01-19 15:15:00+05:30,282.6,284.9,282.53,284.7,11175461,281.868,281.15299999999996,280.217,273.24060000000003,264.2131,248.07475,
2026-01-20 09:15:00+05:30,288.15,298.0,288.15,293.87,38873483,284.64399999999995,282.48,280.9805,273.845,264.66380000000004,248.36570000000003,
2026-01-20 09:30:00+05:30,293.88,296.0,293.11,294.5,19866280,287.34799999999996,283.88800000000003,281.78049999999996,274.43919999999997,265.10630000000003,248.6625,
2026-01-20 09:45:00+05:30,294.5,294.7,288.5,291.24,18258666,289.396,284.975,282.4175,274.94419999999997,265.5098,248.9398,
2026-01-20 10:00:00+05:30,291.18,294.0,290.69,293.22,9981530,291.50600000000003,286.248,283.162,275.49280000000005,265.93949999999995,249.22965,
2026-01-20 10:15:00+05:30,293.34,294.46,293.22,293.68,6223787,293.302,287.585,283.915,276.0488,266.3683,249.52380000000002,
2026-01-20 10:30:00+05:30,293.52,294.1,292.85,293.22,5210988,293.17199999999997,288.908,284.62600000000003,276.6104,266.797,249.81345,
2026-01-20 10:45:00+05:30,293.17,293.85,292.5,293.34,3661976,292.94000000000005,290.144,285.3285,277.1646,267.2229,250.10105,
2026-01-20 11:00:00+05:30,293.34,294.3,293.08,293.8,4623635,293.452,291.42400000000004,285.95899999999995,277.71299999999997,267.6613,250.40030000000002,
2026-01-20 11:15:00+05:30,293.8,294.83,293.6,294.38,4708896,293.68399999999997,292.595,286.678,278.24960000000004,268.10810000000004,250.70245,
2026-01-20 11:30:00+05:30,294.44,295.21,293.9,294.43,5446202,293.834,293.568,287.3605,278.8006,268.56370000000004,251.00365000000002,
2026-01-20 11:45:00+05:30,294.43,294.79,294.0,294.56,3172729,294.102,293.637,288.05850000000004,279.35220000000004,269.0327,251.30599999999998,
2026-01-20 12:00:00+05:30,294.64,294.7,293.94,294.56,3913486,294.346,293.643,288.76550000000003,279.933,269.5276,251.61555,
2026-01-20 12:15:00+05:30,294.59,295.68,294.41,295.05,5119333,294.596,294.024,289.4995,280.513,270.015,251.92770000000002,
2026-01-20 12:30:00+05:30,294.93,295.8,294.91,295.59,5109460,294.838,294.26099999999997,290.2545,281.0892,270.5062,252.23875,
2026-01-20 12:45:00+05:30,295.6,295.85,294.81,295.36,4274526,295.024,294.429,291.007,281.6604,270.9896,252.54455000000002,
2026-01-20 13:00:00+05:30,295.37,296.75,295.0,296.64,4556884,295.44,294.771,291.8395,282.26059999999995,271.476,252.85465,
2026-01-20 13:15:00+05:30,296.64,296.95,295.82,296.82,5211214,295.89199999999994,295.119,292.6315,282.86580000000004,271.962,253.1638,
2026-01-20 13:30:00+05:30,296.75,298.0,296.39,297.76,5971157,296.43399999999997,295.515,293.46950000000004,283.4884,272.4426,253.4794,
2026-01-20 13:45:00+05:30,297.77,299.45,297.52,299.1,7114729,297.136,295.98699999999997,294.291,284.1248,272.9361,253.80045,
2026-01-20 14:00:00+05:30,299.01,300.3,297.18,299.2,12153204,297.904,296.464,295.016,284.7632,273.4347,254.1221,
2026-01-20 14:15:00+05:30,299.18,302.0,299.06,301.54,9434806,298.884,297.162,295.39950000000005,285.44219999999996,273.9551,254.45655,
2026-01-20 14:30:00+05:30,301.54,302.24,296.3,298.43,17426694,299.206,297.54900000000004,295.596,286.035,274.44390000000004,254.77845000000002,
2026-01-20 14:45:00+05:30,298.7,299.42,290.0,298.89,21601033,299.432,297.933,295.9785,286.6278,274.9392,255.10420000000002,
2026-01-20 15:00:00+05:30,299.11,299.5,296.0,298.85,7225605,299.38199999999995,298.25899999999996,296.26000000000005,287.2178,275.4332,255.42489999999998,
2026-01-20 15:15:00+05:30,298.87,298.87,296.13,297.45,7772013,299.03200000000004,298.468,296.4485,287.7788,275.9132,255.74169999999998,
2026-01-21 09:15:00+05:30,300.0,305.0,297.63,303.95,29621894,299.514,299.19899999999996,296.985,288.32300000000004,276.3346,256.1147,
2026-01-21 09:30:00+05:30,303.95,304.75,303.22,304.74,9801123,300.77599999999995,299.991,297.55499999999995,288.85920000000004,276.778,256.4952,
2026-01-21 09:45:00+05:30,304.74,308.5,303.5,307.61,14596302,302.52,300.976,298.24550000000005,289.4468,277.2453,256.8936,
2026-01-21 10:00:00+05:30,307.7,309.0,307.05,308.2,11109325,304.39,301.886,298.9365,290.04560000000004,277.7161,257.29609999999997,
2026-01-21 10:15:00+05:30,308.2,309.13,305.36,306.82,10996157,306.264,302.648,299.556,290.6228,278.17490000000004,257.69295,
2026-01-21 10:30:00+05:30,306.9,308.24,306.0,308.24,6598092,307.122,303.31800000000004,300.23999999999995,291.2156,278.64480000000003,258.1051,
2026-01-21 10:45:00+05:30,308.17,308.5,307.02,308.09,4208900,307.79200000000003,304.284,300.9165,291.80740000000003,279.1102,258.52115,
2026-01-21 11:00:00+05:30,308.07,308.34,307.53,307.86,2769991,307.842,305.181,301.557,292.3946,279.56989999999996,258.9574,
2026-01-21 11:15:00+05:30,307.86,308.79,307.61,308.77,3288983,307.956,306.173,302.216,293.00340000000006,280.0576,259.3843,
2026-01-21 11:30:00+05:30,308.77,309.44,308.4,309.2,4718189,308.432,307.34799999999996,302.908,293.615,280.5337,259.82165000000003,
2026-01-21 11:45:00+05:30,309.2,309.65,308.6,309.34,3652345,308.652,307.887,303.543,294.22180000000003,281.0132,260.25365,
2026-01-21 12:00:00+05:30,309.4,309.8,308.5,308.74,4605624,308.782,308.28700000000003,304.139,294.8108,281.49330000000003,260.6796,
2026-01-21 12:15:00+05:30,308.74,308.89,307.6,307.95,4316465,308.8,308.321,304.64849999999996,295.346,281.9609,261.1018,
2026-01-21 12:30:00+05:30,307.95,308.41,307.5,307.58,3319138,308.562,308.25899999999996,305.07250000000005,295.8976,282.42670000000004,261.51725,
2026-01-21 12:45:00+05:30,307.54,307.94,307.25,307.83,2392377,308.288,308.36,305.504,296.4386,282.895,261.9381,
2026-01-21 13:00:00+05:30,307.84,308.3,307.65,308.05,2048994,308.03000000000003,308.341,305.82949999999994,296.9876,283.36420000000004,262.3627,
2026-01-21 13:15:00+05:30,308.05,308.68,307.17,307.75,3415600,307.832,308.307,306.2955,297.5342,283.82800000000003,262.7875,
2026-01-21 13:30:00+05:30,307.63,308.48,307.62,308.29,1410382,307.9,308.35,306.7655,298.0926,284.2969,263.21675,
2026-01-21 13:45:00+05:30,308.29,308.4,307.84,308.15,1460626,308.014,308.288,307.2305,298.6458,284.7668,263.64655,
2026-01-21 14:00:00+05:30,308.14,308.35,307.7,308.14,1756747,308.076,308.182,307.765,299.20239999999995,285.2361,264.08135,
2026-01-21 14:15:00+05:30,308.14,308.3,307.72,308.3,2170607,308.126,308.07800000000003,307.98249999999996,299.7686,285.7092,264.51135,
2026-01-21 14:30:00+05:30,308.3,309.15,308.21,309.05,4063372,308.38599999999997,308.109,308.198,300.33,286.18530000000004,264.9441,
2026-01-21 14:45:00+05:30,309.02,310.7,308.66,310.7,6720595,308.868,308.384,308.35249999999996,300.92400000000004,286.6705,265.3842,
2026-01-21 15:00:00+05:30,310.69,310.69,309.03,310.25,5495306,309.288,308.651,308.455,301.4756,287.1501,265.81825000000003,
2026-01-21 15:15:00+05:30,310.2,312.0,310.0,311.9,10240226,310.04,309.058,308.709,302.01959999999997,287.6301,266.25649999999996,
